1.850388 -0.5191347
1.845167 -0.5250081
1.839888 -0.5307905
1.834552 -0.5364867
1.829159 -0.542101
1.82371 -0.5476378
1.818206 -0.5531014
1.812648 -0.5584956
1.807036 -0.5638246
1.801372 -0.5690921
1.795655 -0.5743017
1.789886 -0.5794571
1.784066 -0.5845617
1.778195 -0.5896188
1.772273 -0.5946318
1.766302 -0.5996038
1.760282 -0.6045378
1.754212 -0.6094368
1.748093 -0.6143038
1.741926 -0.6191415
1.73571 -0.6239528
1.729447 -0.6287401
1.723135 -0.6335063
1.716777 -0.6382537
1.71037 -0.6429849
1.703917 -0.6477023
1.697416 -0.6524082
1.690869 -0.6571049
1.684274 -0.6617946
1.677633 -0.6664797
1.670945 -0.6711621
1.66421 -0.6758441
1.657428 -0.6805276
1.650599 -0.6852147
1.643724 -0.6899075
1.636801 -0.6946078
1.629831 -0.6993176
1.622815 -0.7040387
1.615751 -0.7087732
1.608639 -0.7135227
1.60148 -0.7182891
1.594273 -0.7230742
1.587018 -0.7278797
1.579716 -0.7327076
1.572364 -0.7375593
1.564964 -0.7424368
1.557515 -0.7473417
1.550017 -0.7522757
1.54247 -0.7572405
1.534872 -0.7622377
1.527225 -0.7672691
1.519527 -0.7723363
1.511778 -0.777441
1.503978 -0.7825849
1.496126 -0.7877695
1.488222 -0.7929966
1.480266 -0.7982677
1.472257 -0.8035847
1.464194 -0.8089491
1.456078 -0.8143626
1.447907 -0.8198268
1.439681 -0.8253435
1.4314 -0.8309144
1.423063 -0.8365411
1.414669 -0.8422253
1.406218 -0.8479688
1.397709 -0.8537734
1.389142 -0.8596406
1.380516 -0.8655724
1.371831 -0.8715704
1.363085 -0.8776365
1.354278 -0.8837724
1.345409 -0.8899801
1.336478 -0.8962613
1.327483 -0.902618
1.318425 -0.9090519
1.309302 -0.9155651
1.300114 -0.9221593
1.290859 -0.9288367
1.281537 -0.9355992
1.272146 -0.9424488
1.262687 -0.9493874
1.253158 -0.9564173
1.243559 -0.9635404
1.233887 -0.9707589
1.224143 -0.9780749
1.214325 -0.9854905
1.204433 -0.9930081
1.194465 -1.00063
1.18442 -1.008358
1.174297 -1.016195
1.164096 -1.024142
1.153814 -1.032203
1.143451 -1.04038
1.133006 -1.048675
1.122477 -1.057091
1.111864 -1.06563
1.101164 -1.074294
1.090378 -1.083087
1.079502 -1.09201
1.068537 -1.101067
1.05748 -1.11026
1.046331 -1.119591
1.035088 -1.129064
1.023749 -1.138682
1.012314 -1.148446
1.00078 -1.15836
0.9891463 -1.168426
0.977411 -1.178648
0.9655728 -1.189028
0.9536299 -1.19957
0.9415808 -1.210275
0.9294239 -1.221148
0.9171573 -1.23219
0.9047795 -1.243406
0.8922886 -1.254797
0.8796829 -1.266368
0.8669606 -1.27812
0.8541199 -1.290057
0.8411589 -1.302182
0.8280756 -1.314498
0.8148683 -1.327007
0.8015348 -1.339713
0.7880733 -1.352619
0.7744818 -1.365727
0.7607581 -1.37904
0.7469003 -1.392562
0.7329062 -1.406293
0.7187737 -1.420239
0.7045007 -1.4344
0.690085 -1.448779
0.6755244 -1.463379
0.6608166 -1.478202
0.6459596 -1.49325
0.6309509 -1.508525
0.6157883 -1.524029
0.6004695 -1.539764
0.5849923 -1.555731
0.5693541 -1.571931
0.5535529 -1.588365
0.5375861 -1.605035
0.5214514 -1.621941
0.5051464 -1.639083
0.4886689 -1.65646
0.4720164 -1.674074
0.4551867 -1.691922
0.4381772 -1.710005
0.4209858 -1.728319
0.4036101 -1.746864
0.3860478 -1.765636
0.3682966 -1.784634
0.3503544 -1.803852
0.3322188 -1.823288
0.3138879 -1.842936
0.2953594 -1.862791
0.2766314 -1.882847
0.2577019 -1.903096
0.2385689 -1.923532
0.2192306 -1.944146
0.1996854 -1.964928
0.1799315 -1.985867
0.1599675 -2.006954
0.139792 -2.028174
0.1194037 -2.049516
0.09880135 -2.070963
0.07798409 -2.092501
0.05695108 -2.114113
0.03570166 -2.135779
0.01423538 -2.157481
-0.007448013 -2.179197
-0.02934855 -2.200906
-0.05146602 -2.222582
-0.0738 -2.244202
-0.09634978 -2.265737
-0.1191144 -2.287159
-0.1420925 -2.308438
-0.1652825 -2.329543
-0.1886826 -2.350439
-0.2122905 -2.371092
-0.2361036 -2.391466
-0.2601188 -2.41152
-0.2843328 -2.431217
-0.3087418 -2.450513
-0.3333416 -2.469366
-0.3581275 -2.48773
-0.3830944 -2.505561
-0.4082367 -2.522809
-0.4335485 -2.539427
-0.459023 -2.555364
-0.4846533 -2.570568
-0.5104318 -2.584988
-0.5363503 -2.598572
-0.5624002 -2.611264
-0.5885724 -2.623012
-0.6148571 -2.633762
-0.6412441 -2.643459
-0.6677226 -2.652049
-0.6942812 -2.659479
-0.7209082 -2.665696
-0.747591 -2.67065
-0.7743168 -2.674289
-0.8010722 -2.676565
-0.8278434 -2.677432
-0.854616 -2.676844
-0.8813753 -2.674761
-0.9081061 -2.671143
-0.9347929 -2.665955
-0.9614199 -2.659164
-0.9879708 -2.650742
-1.014429 -2.640665
-1.040778 -2.628913
